HourUTC,PriceArea,SpotPriceDKK,Date,Radius Elnet A/S DT_A_02,Radius Elnet A/S DT_A_03,Radius Elnet A/S DT_B_01,Radius Elnet A/S DT_B_02,Radius Elnet A/S DT_C_01,N1 A-høj,N1 A-lav,N1 A-lav 200 GWh,N1 B 20 GWh,N1 B-Høj,N1 B-lav,N1 C-time
2021-01-14 00:00:00,DK1,274.600006,2021-01-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-14 00:00:00,DK2,274.600006,2021-01-14,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-14 01:00:00,DK2,275.119995,2021-01-14,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-14 01:00:00,DK1,275.119995,2021-01-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-14 02:00:00,DK1,293.420013,2021-01-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-14 02:00:00,DK2,293.420013,2021-01-14,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-14 03:00:00,DK2,313.649994,2021-01-14,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-14 03:00:00,DK1,313.649994,2021-01-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-14 04:00:00,DK1,337.309998,2021-01-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-14 04:00:00,DK2,337.309998,2021-01-14,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-14 05:00:00,DK2,435.959991,2021-01-14,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-14 05:00:00,DK1,435.959991,2021-01-14,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-14 06:00:00,DK1,594.419983,2021-01-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-14 06:00:00,DK2,605.140015,2021-01-14,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-14 07:00:00,DK2,677.0,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 07:00:00,DK1,660.789978,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 08:00:00,DK1,664.130005,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 08:00:00,DK2,664.130005,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 09:00:00,DK2,666.809998,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 09:00:00,DK1,666.809998,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 10:00:00,DK1,677.380005,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 10:00:00,DK2,677.380005,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 11:00:00,DK2,661.450012,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 11:00:00,DK1,660.26001,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 12:00:00,DK1,647.98999,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 12:00:00,DK2,663.909973,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 13:00:00,DK1,624.780029,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 13:00:00,DK2,640.099976,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 14:00:00,DK2,678.570007,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 14:00:00,DK1,594.869995,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 15:00:00,DK1,620.609985,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 15:00:00,DK2,743.51001,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 16:00:00,DK1,748.940002,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-14 16:00:00,DK2,767.320007,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-14 17:00:00,DK2,687.27002,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-14 17:00:00,DK1,670.75,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-14 18:00:00,DK1,652.450012,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-14 18:00:00,DK2,652.450012,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-14 19:00:00,DK2,554.849976,2021-01-14,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-14 19:00:00,DK1,554.849976,2021-01-14,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-14 20:00:00,DK1,466.76001,2021-01-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-14 20:00:00,DK2,466.76001,2021-01-14,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-14 21:00:00,DK2,445.040009,2021-01-14,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-14 21:00:00,DK1,445.040009,2021-01-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-14 22:00:00,DK1,413.640015,2021-01-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-14 22:00:00,DK2,413.640015,2021-01-14,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-14 23:00:00,DK1,364.359985,2021-01-14,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-14 23:00:00,DK2,364.359985,2021-01-14,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-15 00:00:00,DK2,361.980011,2021-01-15,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-15 00:00:00,DK1,361.980011,2021-01-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-15 01:00:00,DK1,354.839996,2021-01-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-15 01:00:00,DK2,354.839996,2021-01-15,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-15 02:00:00,DK2,346.649994,2021-01-15,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-15 02:00:00,DK1,346.649994,2021-01-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-15 03:00:00,DK1,357.070007,2021-01-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-15 03:00:00,DK2,357.070007,2021-01-15,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-15 04:00:00,DK1,383.25,2021-01-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-15 04:00:00,DK2,383.25,2021-01-15,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-15 05:00:00,DK2,468.429993,2021-01-15,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-15 05:00:00,DK1,468.429993,2021-01-15,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-15 06:00:00,DK1,579.789978,2021-01-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-15 06:00:00,DK2,594.070007,2021-01-15,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-15 07:00:00,DK2,718.900024,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 07:00:00,DK1,699.780029,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 08:00:00,DK1,727.22998,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 08:00:00,DK2,745.080017,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 09:00:00,DK1,674.630005,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 09:00:00,DK2,743.440002,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 10:00:00,DK1,646.960022,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 10:00:00,DK2,662.880005,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 11:00:00,DK1,589.530029,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 11:00:00,DK2,604.039978,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 12:00:00,DK2,584.099976,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 12:00:00,DK1,570.119995,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 13:00:00,DK1,573.840027,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 13:00:00,DK2,587.969971,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 14:00:00,DK1,572.650024,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 14:00:00,DK2,586.710022,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 15:00:00,DK2,625.02002,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 15:00:00,DK1,609.98999,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 16:00:00,DK1,740.169983,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-15 16:00:00,DK2,740.169983,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-15 17:00:00,DK2,729.159973,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-15 17:00:00,DK1,729.159973,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-15 18:00:00,DK1,706.77002,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-15 18:00:00,DK2,706.77002,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-15 19:00:00,DK2,574.280029,2021-01-15,38.4,51.0,150.10000000000002,193.89999999999998,630.7,,,,,,,
2021-01-15 19:00:00,DK1,574.280029,2021-01-15,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-15 20:00:00,DK1,499.75,2021-01-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-15 20:00:00,DK2,499.75,2021-01-15,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-15 21:00:00,DK2,470.059998,2021-01-15,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-15 21:00:00,DK1,470.059998,2021-01-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-15 22:00:00,DK1,412.26001,2021-01-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-15 22:00:00,DK2,412.26001,2021-01-15,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-15 23:00:00,DK1,394.940002,2021-01-15,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-15 23:00:00,DK2,394.940002,2021-01-15,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-16 00:00:00,DK2,384.220001,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 00:00:00,DK1,384.220001,2021-01-16,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-16 01:00:00,DK1,371.059998,2021-01-16,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-16 01:00:00,DK2,371.059998,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 02:00:00,DK2,370.76001,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 02:00:00,DK1,370.76001,2021-01-16,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-16 03:00:00,DK2,368.299988,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 03:00:00,DK1,368.299988,2021-01-16,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-16 04:00:00,DK2,360.940002,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 04:00:00,DK1,360.940002,2021-01-16,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-16 05:00:00,DK1,362.579987,2021-01-16,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-16 05:00:00,DK2,362.579987,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 06:00:00,DK2,382.589996,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 06:00:00,DK1,382.589996,2021-01-16,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-16 07:00:00,DK1,446.339996,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 07:00:00,DK2,446.339996,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 08:00:00,DK1,475.799988,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 08:00:00,DK2,475.799988,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 09:00:00,DK2,474.390015,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 09:00:00,DK1,459.660004,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 10:00:00,DK1,462.190002,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 10:00:00,DK2,462.190002,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 11:00:00,DK2,409.220001,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 11:00:00,DK1,409.220001,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 12:00:00,DK1,376.859985,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 12:00:00,DK2,376.859985,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 13:00:00,DK2,368.079987,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 13:00:00,DK1,368.079987,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 14:00:00,DK1,376.790009,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 14:00:00,DK2,376.790009,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 15:00:00,DK2,439.790009,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 15:00:00,DK1,429.230011,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 16:00:00,DK1,483.609985,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-16 16:00:00,DK2,483.609985,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 17:00:00,DK1,493.950012,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-16 17:00:00,DK2,493.950012,2021-01-16,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-16 18:00:00,DK2,474.309998,2021-01-16,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-16 18:00:00,DK1,474.309998,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-16 19:00:00,DK1,427.519989,2021-01-16,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-16 19:00:00,DK2,427.519989,2021-01-16,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-16 20:00:00,DK2,394.119995,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 20:00:00,DK1,394.119995,2021-01-16,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-16 21:00:00,DK1,395.75,2021-01-16,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-16 21:00:00,DK2,395.75,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 22:00:00,DK2,358.339996,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-16 22:00:00,DK1,358.339996,2021-01-16,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-16 23:00:00,DK1,345.859985,2021-01-16,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-16 23:00:00,DK2,345.859985,2021-01-16,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 00:00:00,DK2,333.429993,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 00:00:00,DK1,333.429993,2021-01-17,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-17 01:00:00,DK1,334.700012,2021-01-17,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-17 01:00:00,DK2,334.700012,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 02:00:00,DK1,338.790009,2021-01-17,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-17 02:00:00,DK2,338.790009,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 03:00:00,DK2,340.720001,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 03:00:00,DK1,340.720001,2021-01-17,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-17 04:00:00,DK1,337.899994,2021-01-17,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-17 04:00:00,DK2,337.899994,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 05:00:00,DK2,339.980011,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 05:00:00,DK1,339.980011,2021-01-17,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-17 06:00:00,DK1,345.929993,2021-01-17,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-17 06:00:00,DK2,345.929993,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 07:00:00,DK2,352.779999,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 07:00:00,DK1,352.630005,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 08:00:00,DK1,380.380005,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 08:00:00,DK2,380.380005,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 09:00:00,DK2,420.329987,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 09:00:00,DK1,407.309998,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 10:00:00,DK1,432.079987,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 10:00:00,DK2,445.920013,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 11:00:00,DK2,412.959991,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 11:00:00,DK1,406.040009,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 12:00:00,DK1,392.950012,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 12:00:00,DK2,392.950012,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 13:00:00,DK2,371.600006,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 13:00:00,DK1,371.600006,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 14:00:00,DK1,397.859985,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 14:00:00,DK2,397.859985,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 15:00:00,DK1,450.829987,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 15:00:00,DK2,450.829987,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 16:00:00,DK2,498.809998,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 16:00:00,DK1,498.809998,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-17 17:00:00,DK1,535.640015,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-17 17:00:00,DK2,535.640015,2021-01-17,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-17 18:00:00,DK2,504.23999,2021-01-17,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-17 18:00:00,DK1,504.23999,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-17 19:00:00,DK1,464.589996,2021-01-17,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,1056.2
2021-01-17 19:00:00,DK2,464.589996,2021-01-17,12.5,18.0,45.1,64.0,630.7,,,,,,,
2021-01-17 20:00:00,DK1,413.329987,2021-01-17,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-17 20:00:00,DK2,413.329987,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 21:00:00,DK2,387.820007,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 21:00:00,DK1,387.820007,2021-01-17,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-17 22:00:00,DK1,348.910004,2021-01-17,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-17 22:00:00,DK2,348.910004,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 23:00:00,DK2,326.220001,2021-01-17,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-17 23:00:00,DK1,326.220001,2021-01-17,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-18 00:00:00,DK1,340.950012,2021-01-18,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-18 00:00:00,DK2,340.950012,2021-01-18,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-18 01:00:00,DK1,339.160004,2021-01-18,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-18 01:00:00,DK2,339.160004,2021-01-18,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-18 02:00:00,DK2,341.769989,2021-01-18,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-18 02:00:00,DK1,341.769989,2021-01-18,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-18 03:00:00,DK1,333.51001,2021-01-18,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-18 03:00:00,DK2,333.51001,2021-01-18,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-18 04:00:00,DK1,345.339996,2021-01-18,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-18 04:00:00,DK2,345.48999,2021-01-18,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-18 05:00:00,DK2,444.279999,2021-01-18,12.5,18.0,45.1,64.0,236.3,,,,,,,
2021-01-18 05:00:00,DK1,410.579987,2021-01-18,,,,,,23.0,38.1,34.5,77.19999999999999,122.69999999999999,165.70000000000002,432.2
2021-01-18 06:00:00,DK1,543.52002,2021-01-18,,,,,,44.199999999999996,69.6,55.7,138.7,236.29999999999998,308.90000000000003,432.2
2021-01-18 06:00:00,DK2,554.460022,2021-01-18,25.0,34.2,94.8,126.8,236.3,,,,,,,
2021-01-18 07:00:00,DK1,587.119995,2021-01-18,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-18 07:00:00,DK2,587.119995,2021-01-18,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-18 08:00:00,DK2,562.789978,2021-01-18,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-18 08:00:00,DK1,562.789978,2021-01-18,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-18 09:00:00,DK1,533.179993,2021-01-18,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-18 09:00:00,DK2,535.859985,2021-01-18,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-18 10:00:00,DK2,493.899994,2021-01-18,38.4,51.0,150.10000000000002,193.89999999999998,236.3,,,,,,,
2021-01-18 10:00:00,DK1,464.660004,2021-01-18,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
2021-01-18 11:00:00,DK1,432.970001,2021-01-18,,,,,,66.3,101.2,77.80000000000001,199.6,354.9,454.4,432.2
